0.05110149983317802,-0.37121946286015084,0.28050886119697327,-0.6250236874171033,-0.7316715842716035,0.8087768272877953,-0.7658769459883195,0.13545229307287343,-0.7603034154853145,-0.08470663099300757,0.06232605472762698,0.3176920411275137,-0.24666994913469767,-0.7909004279686827,-0.633914092391232,-0.5983511066728134,-0.8993487764762229,0.2370971052881934,-0.7587332961130206,0.10572512804910739,0.7229612047903473,0.6094994430807761,0.8211681349155773,-0.8719506684082798,-0.4090684587027331,-0.5450826474377843,-0.529483169327174,-0.9899524284608283,-0.5036682457285278,-0.3680298140341425,-0.6539394662368005,-0.005805171991557723,0.8352134604508753,-0.18402976583928307,-0.6544399823962473,-0.05454985198955542,-0.8214957111421559,-0.5631026667101986,0.08958036520273924,-0.5726308168017881,-0.13672470841390294,0.035079028903587335,0.5563772632672223,-0.14824294399316276,-0.236912541620019,0.5508884471712354,0.7369474823001804,0.740900031767785,-0.9155193029065616,0.8747222158920661,0.2006646518151943,0.9811449097409134,-0.07178615543726652,-0.14325744321638711,-0.956353258487741,-0.22708923348495214,-0.44921693161712684,0.6029141025927212,-0.30349722461761036,0.40788809265851106,-0.7985766359325782,-0.8686526131674189,0.43350157354344143,-0.37493772142597726,-0.16349955438531122,0.7769495267517429,-0.8118435969687214,0.3089028030977843,0.0738499585091918,-0.6134072544285839,-0.8269413692458529,0.011418271616778004,-0.24350647940871645,-0.17533285931969375,-0.6881157339429731,-0.19460442406483955,-0.2929713143459415,0.017361269996011078,0.8558315781827545,0.379542933314728,0.5612725967737684,-0.4292188321479174,0.6076639175891274,0.7598843691833215,0.9681145917309353,-0.990786277578904,0.7315021388982307,-0.4886709976495661,0.9918691862897671,-0.7177491596138422,0.5747116713633867,-0.11400609437540843,-0.5997766645613255,-0.613169096927512,-0.5404359917644916,0.5121468369077558,-0.20782193419563044,-0.3489793367249122,0.9983110274021064,-1.0966963373648537,-0.9887671988648398,0.36427190923171276,-0.1664951182672733,-0.4066319159902442,-0.02116183136288057,0.0900079961538774,-0.5077406398591069,-0.8036386109924909,-0.31593576706763526,-0.12582859737281193,-0.2548220467376935,-0.19586966222707836,0.07411199769812771,-0.9369779911227666,-0.05162174298188411,0.12121999947111939,-0.08096575653465363,-0.6816671445790157,0.03258902339736348,-0.5271527819605121,1.2804774288035896,0.6719241531284894,0.23478941388233046,0.7929314731182059,-0.4335278978362791,1.4313320596362302,0.2371645774502387,-0.49312623246856235,-1.512118898017214,-0.05838058960493753,-0.873800124035158,-0.6190277150672746,-1.8241727044806166,-0.013133799276910876,-0.4379070192092895,0.7869422916811672,-0.6870136040220707,-0.5648295939821197,0.17638556949254627,-0.11968211303191206,-0.04971285633470601,0.13911277468133298,0.1866124531216613,0.16186857035098823,0.2712018417181495,-0.634632209608177,0.34620350838552266,-0.08755590662991677,0.44197423561427945,-0.31175693265326754,0.4817274804803962,-0.2626333945758565,0.5908663877117933,0.733829248773118,-0.12498854828519701,1.114774729906996,-0.07596524233801497,-0.3651845617421514,-0.4614350817552022,-2.1224277589999923,-1.7466392865546365,-0.6520018848725347,0.2928332379416463,-0.9913698326925298,-0.5522088000185071,0.5080555007823805,-0.020981970542776004,-0.08744550395753385,0.42994152024825927,-0.5911279658894555,-0.5403436413314093,-0.7893992187560559,-0.295474331657985,0.5242565713625558,0.22499471661558892,1.0688979268842789,1.1688161983521999,-0.5177090430309513,0.08588402198892879,1.5453155745238958,0.5424827138016948,0.14476422800763056,-0.8451111480023074,-0.3782401633835019,-0.056732954134121535,-0.6950488254389807,0.5563592588255274,-0.9202253831917527,-2.475022854469181,-1.5033098374373226,-0.6237239208188297,-0.3973678304898435,-0.5294490547635397,0.5538428424785528,-0.9807775070103343,0.607165834031397,0.19984523349952105,-0.05992879093853247,0.37500071308002336,-0.5600679581682607,0.6047181516345487,0.3221451486370993,0.27483997622356615,-0.5417268485022055,-0.38863713597424226,0.5682262876488463,0.11477782180544198,0.23777319414732753,-0.22479960692012643,0.38760777839868715,0.6730545194403122,-0.01961291910176582,-0.73697651871586,0.4982321358333897,-0.4161265124840147,-1.2381843307057263,-1.313081938304554,-0.5542982091495066,-0.8798358156049518,0.19841860013367268,-1.05215736150413,0.5627414872848261,-0.07125167140933117,0.5342087088213382,0.07608058709749436,-0.07332473550998207,0.8528938715191048,1.0287098128097147,0.09770678637751597,-0.4731179444653007,-0.12230022772438076,0.4155316538977491,-0.21013213929106644,0.1551304964832821,-0.6366837179342516,-0.7325556494987158,-0.15979580276894917,0.23230363301310097,0.07437530048675298,0.6286112673722352,-0.23618724270484542,0.603540707893407,0.43167119017631833,-1.6809964469794823,-1.1006577653613954,-1.7103005066139239,-1.2538488853144567,0.21705719438740026,-0.90059091977871,0.13757730316425637,0.472863601485264,0.014362707874108701,0.48542934419484596,-0.1791058342743706,-0.5407684250666969,-0.19395076019466748,0.3221259810423886,0.9344917945476087,1.1426733750525826,-0.23391644433239434,-0.6680286132999755,-1.340923374646955,-0.7739214590241511,-0.407657871291289,-0.13512079653309927,1.552402954600958,1.1937611403452406,0.9719058433690025,0.6674368866404086,0.3387598832703586,-1.604467809017047,-0.6316981840278465,-1.7880905447727615,-0.2523628673027036,-0.7679821092766622,-0.6329898266958585,-0.6204366543956762,0.24510595993079276,-0.4972658176000032,0.8256978541423527,0.3343142290003466,0.9346484282056903,0.23559386032002125,0.5900231355908827,0.24759606939682804,-0.12091306338661732,-0.0017238507554414595,-0.5556991126689825,-1.9921326462112807,-1.0076287229874357,-0.061377683194506205,0.7496958490053586,-0.020395017600669318,2.0179326214237534,2.1493451406037347,0.44223234587281457,0.5035403126552107,-0.17389536430096808,-1.8351113512234325,-0.3819675437488374,-1.6223678001552366,-1.1059528045395892,-0.022428659841197466,-0.21794379017567916,0.7210490842244266,-0.10956056203268835,0.385811535871363,-0.25080374146536477,0.7846689795529216,-0.49695496592656946,-0.7328176777466233,-0.6659209222105361,-0.4026466624449216,-0.9277449829818266,-1.675094077115727,-0.06704417379044145,0.02959015215792573,0.10295698888387379,0.7677686708460735,0.8994839070620914,0.16109024594284696,1.0171870233841078,0.8607761756412147,-0.3488330968099477,-0.8135688356068247,0.13660151217385963,-1.8890784802977858,-1.670431443277217,-0.685931686256538,-0.2105532413111587,0.06058474078671253,-0.5547618791651259,0.39446222610256265,-0.5366929602622933,-0.060908831090757995,-0.47814853901266674,-0.017831626579447184,0.5109822248119663,-0.21301313020461876,0.6160897192082245,-0.6453543076022275,-1.0459864578530442,-1.2393798031710328,-0.13877298400188537,0.8737339042414762,0.02721253065202388,1.1259214918241673,-0.041105776577708586,0.8755000599493481,-0.281436179590814,0.5720457793507173,-0.07854006723981187,-0.704567297663604,-0.3840975886019923,-0.5604644327062668,0.014751047828897565,-0.9225250659267391,-0.4979514649064994,-0.14988424267159053,0.7306152872884115,0.5006146232415678,0.9121897421523673,-0.4894304947266836,-0.07291656304664479,-0.505148522300048,-0.7476244427089448,0.3976837794631494,-0.5010115481765619,0.3259013797683096,0.5874913720788906,0.147611635285632,-0.2842713701616336,0.09465258388053742,0.405480506373183,-0.8924348376208531,-0.41057984187803803,0.7198373406363054,0.4902148263156119,0.45478055699953474,-0.2617854780938053,0.5353088436841514,-0.6186403396942196,-0.4529438763338538,0.3977469572778459,0.1946740267836845,0.22601196857054318,0.23290173497476602,0.8432728559660612,0.12010496780117438,0.386703153735358,0.19717429845887247,-0.6840145068401416,0.11941980327524136,0.23792977091968748,0.6888599230789976,-0.9947457979808135,-0.5363598565232655,-0.3945947972698905,0.8697416570030928,0.2756597110082308,0.9659980649742218,0.3550947331928655,-0.5380013257289965,-0.7246908908283404,-0.5662840608941675,0.29711102941612205,-0.0573571153545973,-0.4550709336066356,-0.2305338001038299,-1.1311678219554093,-0.3783847729237805,-0.5762298376565649,-0.803017194357078,-0.28401422960828343,-0.8786745149586888,-0.5132328019469807,0.8102866425045715,-0.5905986085479199,-0.443215444966954,-0.8806327441105837,-0.195361019241064,0.29591126011903274,0.7314024001978519,-0.5733588074618258,-0.059314591061415595,0.6214039311473653,0.26890937627819617,-0.3315609066169481,-0.8931237076905444,0.6326685238220054,-0.31203325965707535,-1.0286649168311781,-0.450522072879025,0.11510737256249333,0.8207105577161586,-0.47177031558567095,0.523062116212704,0.39768952778802724,-0.33523275917172984,0.6064956860101254,0.7023835777480508,0.09632831676029995,-0.29813727920558303,0.886859597780481,-0.4419704542656811,-0.11681421663009935,0.28584683350781226,-0.8628288022097454,-0.2915924373844156,-0.39291136911888547,-0.5066688986494364,0.21691123650926625,-0.1224179196134629,0.5744242855958659,0.20113447521164568,-0.5494833976451592,-0.2121007448485999,-0.7428482759825914,-0.6680906287765704,-0.7409115492983771,-0.7537246538825879,0.5248545987020571,-0.5039386415415537,-1.5610480215698774,0.31037064323613817,-1.6149994037381483,0.1829836507206913,-0.1037385346490374,0.6778847301470998,0.7290267560112592,1.6687255275540136,1.8137987166117489,0.5294617994857193,1.0824275978627853,-0.5901337428918333,-0.7748391145553424,-0.1220320970045865,-0.9134874808070416,-0.13787770196781432,0.2416506706058253,-0.170881467099485,-0.022391119490722117,-0.03327273097650087,-0.28662079010329394,0.2898968670929903,0.2920711207439469,-0.22573600541448527,-0.1921847829574886,0.1454187139206014,0.09409681553247282,-0.17729386294197141,-0.0855764664271949,0.3561272029779701,-0.04538977082495052,0.2837067944686267,1.0161447573802147,-0.08602752243250907,0.2411509051342326,0.398443309377193,-0.037971207471638665,0.4870086542469854,0.6885533066280696,0.5658245815849493,-0.4263641816645163,-0.31425709137501084,0.5774065458249772,-0.4201144806257476,0.4037338595503779,0.8012567369796687,-0.31310392930412617,-0.2593054136147293,-0.7079523625627373,-0.2636022382548622,0.28061835962631526,0.5164841516729441,-0.10840959017979508,-0.2928355427923878,-0.3912116272368455,0.823538274793293,-0.5433509769538337,-0.27012053649143436,0.6968277361725224,0.04164847583499754,-0.17369337145044658,-0.004494043868059865,-0.39647778965714664,-0.5600159875870179,0.0781400648332684,-0.5545401155044147,-0.7924229384615873,-0.02808668851060859,0.1790595506509677,-0.006144101832535718,0.645756777039236,0.05665737170008912,-0.7139302344951268,-0.046354976942979687,0.6116363678973178,-0.35345719618581845,0.7052256742475288,-0.7255309296965661,-0.44999470627899074,0.3607456273671546,-0.8873152177385368,0.18486628414390344,-0.4316167321079417,-0.3121990953054923,0.551029247188452,-0.7960587052985881,-0.2588272934100218,-0.4061596886911368,-0.4744751381482263,-0.801804381945277,0.15255454322594172,-0.5294083547875245,0.3652380294156686,0.35033932339725926,-0.05197886702904915,0.7524009884959423,0.8625217183842501,0.04539845988463753,0.17866029109502915,-0.7480616591116236,-0.36639612091373225,-0.16622434139214748,-0.4086659032814845,-0.09019490061072928,0.029756634661200685,-0.10891198968329686,0.1939958940279965,-0.6562034164300602,-1.0023441457379567,0.07050037964552659,-0.977804804757887,0.28614502735789543,0.8639848672821986,-0.12298747977336504,-0.27965724880544884,0.36427644355129063,-0.2588261780643654,0.015656352493378052,0.7139347118115915,-0.4797895539732459,0.07840981949616495,-0.003603190658955772,-0.9540978961903128,0.2614272611617086,0.3776053980859333,0.2951577389695299,-0.5606857621697707,0.9383758599604581,-0.19871766233669041,-0.45570332609067216,0.18258336621278357,0.8825009224573397,-0.15531759048053093,0.26863462467661114,-0.22057652762429114,-0.08105775756286938,0.10079876555269625,0.6035427736480669,-0.8808415269211092,-0.4550152767705728,-0.2860834472509848,0.13895147026542734,-0.51500878388049,0.8380523683449276,-0.4860828174129553,0.1769295756319374,-1.3096575040833711,0.3065588072817355,-0.06828189800786502,-0.055887281924237794,-0.7906208040252312,-0.9050987053386674,0.43858571799845086,0.7888709525046669,-0.7422899005651005,0.4973448292914977,-0.08186482924530554,0.573184350251414,0.8946694929332335,0.007926792026463661,0.20043620586552427,-0.3675314172578026,-0.24495018862092666,-0.5847905058973021,0.7342854508987979,-1.0676057207908733,-0.19217777359603722,-0.5664531641880823,-0.5416487846042642,-0.5188244004748607,-0.9204579366719065,1.10125730599129,0.24539611314097842,-0.886459120124892,-1.1385875132563903,-0.02420869614434297,-0.22786517170631784,-0.6970190525057255,0.8232621586861617,0.8778449835321682,-0.09958199427949589,-0.7076614699961914,-0.24676380501672068,-0.0428626613320164,0.23767341403702105,0.17085865751381812,0.6422329664710525,0.9645255323299128,-0.29952014314267267,-0.283969930014824,0.21346262573163066,-0.05635360582689179,0.4881578862479001,0.12697199894115616,-0.12260545795769959,-0.04369844942447859,-0.3858032673034147,-0.6388898174321593,0.20792270662347276,-0.7609929521953559,0.7107326243023138,0.5553572232925762,-0.25361222173664555,-1.0082112250349025,0.38962854173957484,-0.4621143920943539,0.8748984331295429,0.979658489937882,0.8353268230213855,0.14429633304821032,0.4246156151719944,-0.7942348392644499,-0.22818089264931132,0.3684541674974598,0.7940030020726307,-0.778071230418199,1.023720190905901,0.8145978867118534,-0.6859469775472096,-1.2359774819035578,-0.03452580301396913,0.22172822949239043,-0.5424633508343804,-0.8137920505440036,-0.605881745934569,-0.07731307405241333,-1.0782177161045758,0.28125589792885947,-1.0923232393552242,-0.1999441476459956,0.5834380723685764,-0.011825821105876513,-0.8772781148115357,-0.11143431683813103,0.7583617910927324,0.2793683805738543,-0.895901107701111,-0.2290652593968272,-0.4767889997974146,-0.5948939987546169,0.8561768851717672,-0.07219295807300603,-0.1692452536952733,-0.6453991022285004,-0.0339394101995871,0.4927644074050094,-0.38216779331394435,-0.7527715604942178,0.19544069480660722,-0.958470234283827,0.3221916438759496,0.17279373678802395,-0.04885463518393344,0.5694445169754239,-1.06823537417757,-0.023251527013631697,0.846091919842042,0.6861969302926444,-0.06105461590814881,-0.07235094701752112,-0.687899936865214,0.9549937205880896,0.33024730649881884,-0.3459450013337697,-0.2881384411139587,-0.049824703068248155,0.4296383509909667,0.7929219025047862,-0.33658435103598555,-0.5168208471322113,-0.6934239691778297,-0.7537415772328754,-0.6126271213856166,0.057409163591187085,0.03271741241435851,-1.2672887835633724,-0.43127121945661057,-0.15289616044631374,-0.8619547600510179,-0.21771927125492022,-0.06708810755209113,-0.1881914446982147,-0.6889376372872811,-1.005180465937337,-0.0265083650347173,-0.06296913498831243,0.9660368502643629,-0.7485342592142735,-0.18262882096272526,-0.9100175635070501,0.9657332623555713,-0.9894956425698775,0.1158935015309781,-0.7483902601247208,0.22817232316073066,-0.3960537020846373,0.3258053383817099,-0.9126779080333893,0.45855974427957363,0.8051480856406841,-0.49296627257329295,0.9220100654133342,-0.640544863369704,0.7262625454297207,0.6103177037316628,-0.5451377202504467,-0.4941385184378057,0.399195375268906,-0.5082006773079953,-0.9361471861742452,0.44362512718311414,-0.4159083307338429,0.2702727263821861,0.19680806809829046,0.8621930224067808,0.6609400893787261,-0.9054175399110338,0.7185220650098878,0.6621611873158664,0.7673674416019087,0.16387671152205208
